block_number,timestamp,owner_address,token_symbol,token_address,token_amount,last_event
10214319,2022-04-20 21:59:07,0x6b629d99b0c1a627bca770b6e19949433bf718f3,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-1e-06,Interest
10214319,2022-04-20 21:59:07,0x6b3d1a37b5c01901341f01f4975d31bc5e6c3d81,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-0.005255,Interest
10214319,2022-04-20 21:59:07,0x6a9437808814b7b556b734586a9ca8c8a407fcd1,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-1e-06,Interest
10214319,2022-04-20 21:59:07,0x6a7758049e91dabd6f621cd9b1c81a1e7f659f27,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-119.0,Interest
10214319,2022-04-20 21:59:07,0x6a32b86a82b6593c5b1c95e154eb46fb9962f4c6,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,3605.084,Interest
10214319,2022-04-20 21:59:07,0x6a1d8d604fca88262b1f7e19b19bb2cd588ecc4e,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-1.6e-05,Interest
10214319,2022-04-20 21:59:07,0x6a19891e91a3d4d690cc8f9627290d25bfd34df6,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-0.099583,Interest
10214319,2022-04-20 21:59:07,0x69edfbf03a0163e7d9f516f32068b011d47dfeb6,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,33.193325,Interest
10214319,2022-04-20 21:59:07,0x69bf4e1da07e602050be63a1972dedaef78f42ae,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,5.180048,Interest
10214319,2022-04-20 21:59:07,0x6997212749df7eccd2b6facd8c55e27d60386a25,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,7e-06,Interest
10214319,2022-04-20 21:59:07,0x695e9089fdd7d92037e525ac2cb59a509a0e9a84,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,4975.305436,Interest
10214319,2022-04-20 21:59:07,0x6902e62469d7973957ed2fa0b8228ed6a75196ba,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-3424.164802,Interest
10214319,2022-04-20 21:59:07,0x68e0384d0a5daaf5dc4247ab0d49cf6dce4aa748,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,101528.737764,Interest
10214319,2022-04-20 21:59:07,0x68da2a0b4cfd79c1708aa4b2be6fd01795752646,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,11.098428,Interest
10214319,2022-04-20 21:59:07,0x68b68c47570f8272ab7ab56eafba61bacaaa1072,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,263.255598,Interest
10214319,2022-04-20 21:59:07,0x68140decff78346cd5648d40f9f687078cdcb2d3,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,17251.686266,Interest
10214319,2022-04-20 21:59:07,0x67eb0b7bbe5eec90b5c3d230954866b529116f68,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-4.082173,Interest
10214319,2022-04-20 21:59:07,0x67a76cf3b7b2cc161dcefeb0a510cb08e2852785,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0.002144,Interest
10214319,2022-04-20 21:59:07,0x6799790a9a3b15175653774572154d771f270e16,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-0.946623,Interest
10214319,2022-04-20 21:59:07,0x6792c4bdc1b45efa131ecca985a28ef5c4622e48,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,1869.196273,Interest
10214319,2022-04-20 21:59:07,0x66e80174a59a0907ee4e1e2b1acc0e3c5c4482c0,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-1e-06,Interest
10214319,2022-04-20 21:59:07,0x66d0450535115f4f92f7883e58aaf80f6525bcfc,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-1200.0,Interest
10214319,2022-04-20 21:59:07,0x66a5eb6152b6075d8a6a88fcf1ebd3c7b15f28f4,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,5004.037059,Interest
10214319,2022-04-20 21:59:07,0x661591218000b30ec6e8f5e19cbd737fa707c58f,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-2.561681,Interest
10214319,2022-04-20 21:59:07,0x65d2636050701cd656b0ee6e2918e347e8d30dcc,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,2937.708201,Interest
10214319,2022-04-20 21:59:07,0x65cf37517b2c7375b60d0a8a8cebef84090ef6d2,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-1567.034089,Interest
10214319,2022-04-20 21:59:07,0x64e6053e9cd701468e437fdd4117164caa2c47dc,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-2000.0,Interest
10214319,2022-04-20 21:59:07,0x64e3e69a7a65cd13f3bae2903e45575d29d7a306,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-4e-06,Interest
10214319,2022-04-20 21:59:07,0x64055cf2f49b6dc8b90837b7c92e74be9eee048e,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-300.0,Interest
10214319,2022-04-20 21:59:07,0x63f0d677f15a8c92c970a52315478fe6accc9743,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,1055.467453,Interest
10214319,2022-04-20 21:59:07,0x639e4bb8d28d477beba288da38696948df14d68e,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,100.0,Interest
10214319,2022-04-20 21:59:07,0x631f1358e85aa91be2515ea2ff991f07ff70a5aa,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,5e-06,Interest
10214319,2022-04-20 21:59:07,0x63101058556d9674b1bd55d408a3dc4113bc65ac,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-2500.0,Interest
10214319,2022-04-20 21:59:07,0x630999eee371d5c96526344ea1e513f31afb113c,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-0.017621,Interest
10214319,2022-04-20 21:59:07,0x6308a7922773e7a1d0d1b60169ce850afaeab918,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-110000.0,Interest
10214319,2022-04-20 21:59:07,0x62d51fa08b15411d9429133ae5f224abf3867729,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,5.0,Interest
10214319,2022-04-20 21:59:07,0x62c6ebe300464205145edea953127793357a612f,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-0.307701,Interest
10214319,2022-04-20 21:59:07,0x622dfd5d6b78cadbb242860de9af6d63b03d567a,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0.0,Interest
10214319,2022-04-20 21:59:07,0x62016b340492521827fc3837571553227d54481d,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,107.750047,Interest
10214319,2022-04-20 21:59:07,0x60fe4cf5f26da3f3f4aacd2c2f97d21b149e3d66,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,20.0,Interest
10214319,2022-04-20 21:59:07,0x60e4e95e34e3495e8c3542ceae83059d533f15d2,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,133.235974,Interest
10214319,2022-04-20 21:59:07,0x60d95f7683da712c8a433059a6d0fdc093dcd2a4,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-4750.121854,Interest
10214319,2022-04-20 21:59:07,0x60a0019f67ca72efa41d8b6ca06a25ed5c7d1c44,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-3250.0,Interest
10214319,2022-04-20 21:59:07,0x60999773a86345ef2ce54954cc253e32e17f9df3,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,2419.152321,Interest
10214319,2022-04-20 21:59:07,0x60976e548b4dc97f1d97042d3b427883d8578802,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-1171.332365,Interest
10214319,2022-04-20 21:59:07,0x6060a15e544d3185e433d653cc092de3c82f0bc3,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,200.0,Interest
10214319,2022-04-20 21:59:07,0x5f67b369e5155edc4270f1e2615b70dac41e93ca,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-7.107324,Interest
10214319,2022-04-20 21:59:07,0x5f3d59b5b06e9d3ff0c5cd143556f73983f67692,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-7.383474,Interest
10214319,2022-04-20 21:59:07,0x5f26cc1c4fd6f9b0db0722f4e6737bc547352c46,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,211.541392,Interest
10214319,2022-04-20 21:59:07,0x5f197a23f03467f23366c19d65469addbd2dd18e,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,10000.0,Interest
10214319,2022-04-20 21:59:07,0x5f153a7d31b315167fe41da83acba1ca7f86e91d,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,1490000.0,Interest
10214319,2022-04-20 21:59:07,0x5e815b9db7a1044278ad790bd08fb7d735da4118,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-100.0,Interest
10214319,2022-04-20 21:59:07,0x5e78bbf73546f4c7748b3ef9087e622a446d651b,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0.0,Interest
10214319,2022-04-20 21:59:07,0x5e29fd763ca492d09668a70735d3f59f90fbbf83,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-3600.0,Interest
10214319,2022-04-20 21:59:07,0x5defe4f60965528030ee48bba305ed017ab84998,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,1019.976366,Interest
10214319,2022-04-20 21:59:07,0x5de81af11cc158ba45928278f61fa94f0e78047a,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,1748.826394,Interest
10214319,2022-04-20 21:59:07,0x5dc9ac1fdceb41b280c0086d89e03e789cf613ec,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-0.030814,Interest
10214319,2022-04-20 21:59:07,0x5db1bae3679ea92299ae83cec36cb44b340c3828,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,110.432048,Interest
10214319,2022-04-20 21:59:07,0x5d47e5d242a8f66a6286b0a2353868875f5d6068,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-21200.0,Interest
10214319,2022-04-20 21:59:07,0x5d3091af73b59508a535bd840a1a3fe54fb29577,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,151.0,Interest
10214319,2022-04-20 21:59:07,0x5d00798108ca343bbe0a471cbb888bfb5c1c6f8e,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,500.0,Interest
10214319,2022-04-20 21:59:07,0x5cb656d7605d9924c085fc859585f3ff2f7ad08f,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0.0,Interest
10214319,2022-04-20 21:59:07,0x5c8b4e451f85f37c269e57290f91303e2fe3a631,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,50.0,Interest
10214319,2022-04-20 21:59:07,0x5c52ae0c2c0ace4ec738bcb2520d40ed7a44e318,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-1e-06,Interest
10214319,2022-04-20 21:59:07,0x5c1abef92817ab3753d520810aac53e129eedb38,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,4.0,Interest
10214319,2022-04-20 21:59:07,0x5c01726b426aa427f578eacf3be6d27a3f16ebb4,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-1e-06,Interest
10214319,2022-04-20 21:59:07,0x5bc0e3b06f9c71572abe2d8c81fa6e6d10675a7b,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-1.0,Interest
10214319,2022-04-20 21:59:07,0x5bc005465ac8ec09e005781bd3968eb23ed22ec1,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,7.454784,Interest
10214319,2022-04-20 21:59:07,0x5b95fef59b6e1950e5bea33038ed049144ad7392,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-0.283187,Interest
10214319,2022-04-20 21:59:07,0x5b3513da99c0572a510334c4256b99ac3a8eb72e,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,3907.226642,Interest
10214319,2022-04-20 21:59:07,0x5b0f71c8b35cb962b80733e73ce1382b6a42255c,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0.0,Interest
10214319,2022-04-20 21:59:07,0x5ae89a11319d64f752b7deb12798cfd424df4036,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,119.99651,Interest
10214319,2022-04-20 21:59:07,0x5ad59c5c7bb7cf8677be9198ecdf2e8f12d7e5ec,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,85.585336,Interest
10214319,2022-04-20 21:59:07,0x5a89cc66702c500dbfab256b78e5462732df3e54,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,63.872892,Interest
10214319,2022-04-20 21:59:07,0x5a7f8276d2b4590679ff0b95cfd62af088ae87ff,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-0.064581,Interest
10214319,2022-04-20 21:59:07,0x5a661be493fefe5a62991bac23f63d524408e9f1,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,2986.364402,Interest
10214319,2022-04-20 21:59:07,0x59ab5dbe8d34ade22d58e15720f09d191884f8fe,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,1518.296707,Interest
10214319,2022-04-20 21:59:07,0x5984bb82f11171cb1dc2287e2a6935c44d491538,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-30000.0,Interest
10214319,2022-04-20 21:59:07,0x596ea3ff0bb6da54d0a34092baaca41450c684d6,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,4.6e-05,Interest
10214319,2022-04-20 21:59:07,0x58fc8a5d2bc89dc1a353537271a217a6f64c92a4,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0.011102,Interest
10214319,2022-04-20 21:59:07,0x58fbf79ed67a16d85d1fa6bbae3c753b6cc657f8,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-1600.0,Interest
10214319,2022-04-20 21:59:07,0x58f2b7c1d2ee951745ca8666b182b8dfa7731ffe,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,506.509345,Interest
10214319,2022-04-20 21:59:07,0x58a1254e0741a39a3aaf4ed4060f00396aad0851,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-72.0,Interest
10214319,2022-04-20 21:59:07,0x5853ed4f26a3fcea565b3fbc698bb19cdf6deb85,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,2.0,Interest
10214319,2022-04-20 21:59:07,0x58276a30492e7a6c9ed46726714f7425ae3dfd1f,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-4000.0,Interest
10214319,2022-04-20 21:59:07,0x57ef3974b4d7df4ded9dd728f0013726e11eaad2,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,115.0,Interest
10214319,2022-04-20 21:59:07,0x57b6771cdd64e00584e476b99821d8613fc43030,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,11.0,Interest
10214319,2022-04-20 21:59:07,0x578e2452c3cc2f0a5af31b45b70b2de9755059b1,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,61.049174,Interest
10214319,2022-04-20 21:59:07,0x5754d57ac28a1454fc84ae8cbc20f5c2d4c19e83,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,700.0,Interest
10214319,2022-04-20 21:59:07,0x56af59b82ddf6c6da375af4a597f8aefba3ccdcb,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,100.0,Interest
10214319,2022-04-20 21:59:07,0x56463d50e1d58b2036b0dad19784df57d1aa6e9b,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-100.0,Interest
10214319,2022-04-20 21:59:07,0x56317fd43ad557441355b98c98471083f69894b4,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,4891.745063,Interest
10214319,2022-04-20 21:59:07,0x562a194685c47ef2b5167a38bf8ed79b2d453071,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-32000.0,Interest
10214319,2022-04-20 21:59:07,0x561edc21a1ec1dd67c3166219dde4f1c3f6993f0,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,311.0,Interest
10214319,2022-04-20 21:59:07,0x56122a2d5d73ebfc2cc9e3c7f2dfcc240a0b05f4,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,9986.751291,Interest
10214319,2022-04-20 21:59:07,0x55a164d7915a84cec6ca4adeb85b1cb03064cd3b,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,49.970117,Interest
10214319,2022-04-20 21:59:07,0x557a23436e98549aa5f8944ee924ff7abb75200a,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,3.670643,Interest
10214319,2022-04-20 21:59:07,0x553ab4503c4c48897a75404ded463f387ed00bc3,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,60.581914,Interest
10214319,2022-04-20 21:59:07,0x54f790ee1acbe7320d165d9f130e214d639a3862,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,1439.637541,Interest
10214319,2022-04-20 21:59:07,0x54f486c4cbf2e1accb78684a29ee426a509e6576,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-750.0,Interest
10214319,2022-04-20 21:59:07,0x548a18e98d90ba67482547148f4f32ee6389aff4,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,100.0,Interest
10214319,2022-04-20 21:59:07,0x54827440e4d72af20d0ec5a4dddd366f8973a7f0,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0.0,Interest
10214319,2022-04-20 21:59:07,0x5481484616fd5bcc97dd5bbb4f58daadf34d099d,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-2.460327,Interest
10214319,2022-04-20 21:59:07,0x5434289767bb094dadbb8d1e5d58b47ca5729063,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-1.121868,Interest
10214319,2022-04-20 21:59:07,0x5334aea575c8bccfea58e489d9117ebdfbcea64e,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-1300.0,Interest
10214319,2022-04-20 21:59:07,0x52a7c7bba33a9e4f039e46f547f3e19e095efb91,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,117.365811,Interest
10214319,2022-04-20 21:59:07,0x524b097dfd5b867a4cfd511ceeb297788be104fe,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,1062.5868,Interest
10214319,2022-04-20 21:59:07,0x51ca368f12a74950f90b1bce4b00920f62acbd1c,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,6.152134,Interest
10214319,2022-04-20 21:59:07,0x51c34d0f86230be41da8a4bd231e3849952ecff7,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,9e-06,Interest
10214319,2022-04-20 21:59:07,0x51b0eab5e7aef09d268d20d2c2c0c147220d6535,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,100.0,Interest
10214319,2022-04-20 21:59:07,0x5188dbf722df94569d41f3c8a32e6b76939a0ad5,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-0.267704,Interest
10214319,2022-04-20 21:59:07,0x5115b261fb75084af050349020f09164cb8fe059,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,100.0,Interest
10214319,2022-04-20 21:59:07,0x50c618733d254c79b06e08d6ce65c604913a7998,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,3.0,Interest
10214319,2022-04-20 21:59:07,0x4fdaa4b3e3bd6b802f077a153e23c7ab474578a8,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,158.87086,Interest
10214319,2022-04-20 21:59:07,0x4f822ecf524d508203c56857af2108a16b2dc192,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-1e-06,Interest
10214319,2022-04-20 21:59:07,0x4edebcfbbde611d8b93d66c86eba9a84cefac4da,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,5.224182,Interest
10214319,2022-04-20 21:59:07,0x4edce4f0dcf6435796da3d8ed522323ef37a7192,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,156.283829,Interest
10214319,2022-04-20 21:59:07,0x4ed78d87d23c6df3c879fa185e4e45f285b756dc,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,100.0,Interest
10214319,2022-04-20 21:59:07,0x4e4e8df7130b517e249cdb52ca46f7d8000eb9b1,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0.001148,Interest
10214319,2022-04-20 21:59:07,0x4dea22d2072941397896fc64a1585b0dda1d16f3,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-14.866104,Interest
10214319,2022-04-20 21:59:07,0x4da8876e6b05ebed36b51b2c32688263777c9d24,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,502.467754,Interest
10214319,2022-04-20 21:59:07,0x4d9747f132d4bc86b0eebd2a4a8d0a12cbe37e8e,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,100.0,Interest
10214319,2022-04-20 21:59:07,0x4d0622404f4510b32a296c157ced7286e442ff28,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-100000.0,Interest
10214319,2022-04-20 21:59:07,0x4ce02443da7491b43b1204233b9fc194550e35f6,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-400.0,Interest
10214319,2022-04-20 21:59:07,0x4c9e9feeb60ceca11d6299ee652b913bd7726643,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,5.146686,Interest
10214319,2022-04-20 21:59:07,0x4c82ff8f040e7978247d66476451a8849fc4dc6d,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-25781.524905,Interest
10214319,2022-04-20 21:59:07,0x4c5d1029c2c64fc6477529d5a391ca667a514b4c,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-2500.0,Interest
10214319,2022-04-20 21:59:07,0x4c2ec363225d935590d34ef8aa9903da911241ab,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,50.0,Interest
10214319,2022-04-20 21:59:07,0x4c2cf76859f7568ceb13520f512f9e67a50bb2cf,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-3.6e-05,Interest
10214319,2022-04-20 21:59:07,0x4be9a4703662111ed37a0b1832c8a1a826891cab,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,201.0,Interest
10214319,2022-04-20 21:59:07,0x4be6c75d1690bea86666a76d3779ce98f059ba36,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,5.5e-05,Interest
10214319,2022-04-20 21:59:07,0x4be2934d934b07a49d2a5156a36f8f9ac2921092,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,499.934339,Interest
10214319,2022-04-20 21:59:07,0x4ba5553e964df6658776975aa9760c372c6aa285,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,3796.429998,Interest
10214319,2022-04-20 21:59:07,0x4b8a7655290a97da9dfa2fe24b9f362424014932,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-0.006798,Interest
10214319,2022-04-20 21:59:07,0x4b86a6d2c2c5e8bff8d3f3129c2ec4059821989b,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-14098.499814,Interest
10214319,2022-04-20 21:59:07,0x4b37eb84ad9506640b09426585bc7ce4defca558,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,87.568507,Interest
10214319,2022-04-20 21:59:07,0x4b1295372d0b3d016bc819a81e72d89cc01f0153,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-1e-06,Interest
10214319,2022-04-20 21:59:07,0x4aaee20543e118a5f86d626ed5b98e37b9835ebf,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-125766.620476,Interest
10214319,2022-04-20 21:59:07,0x4aa3b750d0f99b46636f59aaaeb1357a42188032,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-1e-06,Interest
10214319,2022-04-20 21:59:07,0x4a7998df2cd16815271bb6b7d3ae7eb30f50a73a,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,52.150434,Interest
10214319,2022-04-20 21:59:07,0x4a6ef27124cde40ab3a34856656e53ea36edb415,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-12000.0,Interest
10214319,2022-04-20 21:59:07,0x4a03f6eb6c870c686ca521999ae6ceb78218e397,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,2995.809278,Interest
10214319,2022-04-20 21:59:07,0x49e4699c2a0c849033e877da7204cf6fd63555dc,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-0.662058,Interest
10214319,2022-04-20 21:59:07,0x49e14a6ad7d66906f2c82120de6e2ea75cd132df,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,12.008413,Interest
10214319,2022-04-20 21:59:07,0x49dab2d396cf7423e7996cd3d5e0a80ed965d21f,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-10.0,Interest
10214319,2022-04-20 21:59:07,0x49ccb58cdd51bec90377f4333a7acdfbf01a9b2c,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,4.999186,Interest
10214319,2022-04-20 21:59:07,0x499b48d5998589a4d58182de765443662bd67b77,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,26000.0,Interest
10214319,2022-04-20 21:59:07,0x4952f5dde00a0677365e42d33bcc5a8abd4e2b43,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,2617.733061,Interest
10214319,2022-04-20 21:59:07,0x48ff06214283b3cf5c46ad6d1a31729f6cbf11d0,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,100.725047,Interest
10214319,2022-04-20 21:59:07,0x48f88a8d8e4a9dff33c0a4d857a81a189c2d6e07,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,120.0,Interest
10214319,2022-04-20 21:59:07,0x48d2528405f0ebb98a6a5a1db801bca5dc1939f8,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,698.100704,Interest
10214319,2022-04-20 21:59:07,0x48c052613bac4e3fc9636054639b697798c34b87,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-0.032236,Interest
10214319,2022-04-20 21:59:07,0x48a73526a04c097c69918e1b6a271d0f3b010e9c,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,-1e-06,Interest
10214319,2022-04-20 21:59:07,0x489a353e4907bf3516498b2baeffeddc5bfa45f3,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0.0,Interest
10214319,2022-04-20 21:59:07,0x4894571ff476714ff02344ff0cb1728bf6351417,USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,8.211496,Interest
